n1,n2,n3,n4,n5,n6,n7,n8,Anio,Desembolso,Numero,,,,,,,,,,
19,87,14,62,10,21,12,518,2021,2977,1,,,,,,,,,,
19,87,12,40,10,21,12,601,2021,11564,1,,,,,,,,,,
19,87,12,44,10,21,12,601,2018,161087,1,,,,,,,,,,
19,87,12,44,10,21,12,601,2019,156211,1,,,,,,,,,,
19,87,12,44,10,21,12,601,2020,0,1,,,,,,,,,,
19,87,12,44,10,21,12,601,2021,11564,2,,,,,,,,,,
19,87,12,44,10,21,12,601,2022,0,3,,,,,,,,,,
19,87,14,62,13,20,12,518,2018,0,1,,,,,,,,,,
19,87,14,62,13,20,12,518,2019,0,1,,,,,,,,,,
19,87,14,62,13,20,12,518,2020,0,1,,,,,,,,,,
19,87,14,62,13,20,12,518,2021,0,1,,,,,,,,,,
19,87,14,37,14,11,12,53,2018,170900,1,,,,,,,,,,
19,87,14,37,14,11,12,53,2019,57676,1,,,,,,,,,,
19,87,10,75,14,11,13,73,2018,11458,1,,,,,,,,,,
19,87,10,75,14,11,13,73,2020,0,1,,,,,,,,,,
19,87,12,69,14,11,13,73,2018,11458,1,,,,,,,,,,
19,87,12,69,14,11,13,73,2020,0,1,,,,,,,,,,
19,87,14,70,14,11,13,73,2018,11458,1,,,,,,,,,,
19,87,14,70,14,11,13,73,2020,0,1,,,,,,,,,,
19,87,10,18,14,11,11,76,2018,7118,1,,,,,,,,,,
19,87,10,18,14,11,11,76,2019,94724,1,,,,,,,,,,
19,87,10,28,14,11,11,76,2020,85000,1,,,,,,,,,,
19,87,10,28,14,11,11,76,2021,90000,1,,,,,,,,,,
19,87,10,28,14,11,11,76,2022,75000,1,,,,,,,,,,
19,87,10,58,14,11,11,76,2019,150506,1,,,,,,,,,,
19,87,10,58,14,11,11,76,2020,65000,1,,,,,,,,,,
19,87,10,58,14,11,11,76,2021,84494,1,,,,,,,,,,
19,87,10,91,14,11,11,76,2021,0,1,,,,,,,,,,
19,87,10,91,14,11,11,76,2022,0,1,,,,,,,,,,
19,87,11,17,14,11,11,76,2018,180573,1,,,,,,,,,,
19,87,11,17,14,11,11,76,2019,194427,1,,,,,,,,,,
19,87,11,19,14,11,11,76,2019,66657,1,,,,,,,,,,
19,87,11,19,14,11,11,76,2020,155533,1,,,,,,,,,,
19,87,11,19,14,11,11,76,2021,57810,1,,,,,,,,,,
19,87,11,21,14,11,11,76,2018,30780,1,,,,,,,,,,
19,87,11,21,14,11,11,76,2019,713104,1,,,,,,,,,,
19,87,14,16,14,11,11,76,2018,145896,1,,,,,,,,,,
19,87,14,16,14,11,11,76,2019,0,1,,,,,,,,,,
19,87,14,16,14,11,11,76,2020,50584,1,,,,,,,,,,
19,87,14,31,14,11,11,76,2020,50000,1,,,,,,,,,,
19,87,14,35,14,11,11,76,2019,100000,1,,,,,,,,,,
19,87,14,35,14,11,11,76,2020,150000,1,,,,,,,,,,
19,87,14,35,14,11,11,76,2021,50000,1,,,,,,,,,,
19,87,15,68,14,11,11,76,2018,40000,1,,,,,,,,,,
19,87,15,68,14,11,11,76,2019,165000,1,,,,,,,,,,
19,87,15,68,14,11,11,76,2020,95000,1,,,,,,,,,,
19,87,14,81,14,11,12,167,2018,0,1,,,,,,,,,,
19,87,14,16,14,11,13,190,2018,145896,1,,,,,,,,,,
19,87,14,16,14,11,13,190,2019,0,1,,,,,,,,,,
19,87,14,16,14,11,13,190,2020,50584,1,,,,,,,,,,
19,87,14,16,14,11,13,187,2018,0,1,,,,,,,,,,
19,87,14,16,14,11,13,187,2019,0,1,,,,,,,,,,
19,87,10,77,14,11,13,524,2019,6733,1,,,,,,,,,,
19,87,14,31,14,11,13,528,2020,50000,1,,,,,,,,,,
19,87,10,92,14,19,12,278,2021,83208,2,,,,,,,,,,
19,87,10,92,14,19,12,278,2022,0,2,,,,,,,,,,
19,87,12,44,14,19,12,278,2021,83208,2,,,,,,,,,,
19,87,12,44,14,19,12,278,2022,0,2,,,,,,,,,,
19,87,14,62,14,19,12,278,2021,83208,2,,,,,,,,,,
19,87,14,62,14,19,12,278,2022,0,2,,,,,,,,,,
19,87,14,72,15,11,11,77,2019,340,1,,,,,,,,,,
19,87,14,72,15,11,11,77,2020,16981,1,,,,,,,,,,
19,87,15,68,15,11,11,77,2019,0,1,,,,,,,,,,
19,87,15,68,15,11,11,77,2020,0,1,,,,,,,,,,
19,87,14,72,15,11,13,433,2019,340,1,,,,,,,,,,
19,87,14,72,15,11,13,433,2020,16981,1,,,,,,,,,,
19,87,14,72,15,11,13,441,2019,340,1,,,,,,,,,,
19,87,14,72,15,11,13,441,2020,16981,1,,,,,,,,,,
19,87,14,72,15,11,13,448,2019,340,1,,,,,,,,,,
19,87,14,72,15,11,13,448,2020,16981,1,,,,,,,,,,
19,87,14,72,15,11,13,449,2019,340,1,,,,,,,,,,
19,87,14,72,15,11,13,449,2020,16981,1,,,,,,,,,,
19,87,12,80,15,11,13,453,2018,0,1,,,,,,,,,,
19,87,12,44,16,14,12,298,2018,371380,5,,,,,,,,,,
19,87,12,44,16,14,12,298,2019,361820,5,,,,,,,,,,
19,87,12,44,16,14,12,298,2020,364630,5,,,,,,,,,,
19,87,12,44,16,14,12,298,2021,390830,5,,,,,,,,,,
19,87,12,44,16,14,12,601,2018,371380,5,,,,,,,,,,
19,87,12,44,16,14,12,601,2019,361820,5,,,,,,,,,,
19,87,12,44,16,14,12,601,2020,364630,5,,,,,,,,,,
19,87,12,44,16,14,12,601,2021,390830,5,,,,,,,,,,
19,87,10,29,16,19,12,32,2018,8860,2,,,,,,,,,,
19,87,10,29,16,19,12,32,2019,70,2,,,,,,,,,,
19,87,12,80,16,19,12,32,2018,8860,2,,,,,,,,,,
19,87,12,80,16,19,12,32,2019,70,2,,,,,,,,,,
19,87,14,48,16,19,12,32,2018,8860,2,,,,,,,,,,
19,87,14,48,16,19,12,32,2019,70,2,,,,,,,,,,
19,87,14,30,16,19,12,134,2020,30384,4,,,,,,,,,,
19,87,14,30,16,19,12,134,2021,88816,4,,,,,,,,,,
19,87,14,72,16,19,12,134,2020,30384,4,,,,,,,,,,
19,87,14,72,16,19,12,134,2021,88816,4,,,,,,,,,,
19,87,12,44,16,20,12,298,2018,0,5,,,,,,,,,,
19,87,12,44,16,20,12,298,2019,0,5,,,,,,,,,,
19,87,12,44,16,20,12,298,2020,0,5,,,,,,,,,,
19,87,12,44,16,20,12,298,2021,0,5,,,,,,,,,,
19,87,14,34,16,20,12,375,2020,33979,11,,,,,,,,,,
19,87,14,62,16,20,12,375,2020,33979,11,,,,,,,,,,
19,87,12,44,16,20,12,465,2018,0,2,,,,,,,,,,
19,87,12,44,16,20,12,465,2019,108234,2,,,,,,,,,,
19,87,12,44,16,20,12,465,2020,68928,1,,,,,,,,,,
19,87,12,44,16,20,12,465,2021,93072,1,,,,,,,,,,
19,87,14,34,16,20,12,478,2020,33979,11,,,,,,,,,,
19,87,14,62,16,20,12,478,2020,33979,11,,,,,,,,,,
19,87,12,44,16,20,12,601,2018,0,5,,,,,,,,,,
19,87,12,44,16,20,12,601,2019,0,5,,,,,,,,,,
19,87,12,44,16,20,12,601,2020,0,5,,,,,,,,,,
19,87,12,44,16,20,12,601,2021,0,5,,,,,,,,,,
19,87,12,80,17,14,13,396,2018,29862,6,,,,,,,,,,
19,87,12,80,17,14,13,396,2019,71976,6,,,,,,,,,,
19,87,12,80,17,14,13,525,2018,29862,6,,,,,,,,,,
19,87,12,80,17,14,13,525,2019,71976,6,,,,,,,,,,
19,87,14,34,18,14,12,15,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,15,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,15,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,15,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,15,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,30,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,30,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,30,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,30,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,30,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,33,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,33,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,33,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,33,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,33,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,61,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,61,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,61,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,61,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,61,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,81,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,81,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,81,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,81,2019,443332,1,,,,,,,,,,
19,87,14,62,18,14,12,81,2020,224732,15,,,,,,,,,,
19,87,15,53,18,14,12,81,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,113,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,113,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,113,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,113,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,113,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,134,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,134,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,134,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,134,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,134,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,11,144,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,11,144,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,11,144,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,11,144,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,11,144,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,201,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,201,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,201,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,201,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,201,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,224,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,224,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,224,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,224,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,224,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,237,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,237,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,237,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,237,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,237,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,247,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,247,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,247,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,247,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,247,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,250,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,250,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,250,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,250,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,250,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,265,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,265,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,265,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,265,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,265,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,274,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,274,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,274,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,274,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,274,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,321,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,321,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,321,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,321,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,321,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,329,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,329,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,329,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,329,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,329,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,375,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,375,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,375,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,375,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,375,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,457,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,457,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,457,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,457,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,457,2020,3640,14,,,,,,,,,,
19,87,14,34,18,14,12,536,2020,3640,14,,,,,,,,,,
19,87,14,35,18,14,12,536,2020,3640,14,,,,,,,,,,
19,87,14,57,18,14,12,536,2020,3640,14,,,,,,,,,,
19,87,14,62,18,14,12,536,2020,3640,14,,,,,,,,,,
19,87,15,53,18,14,12,536,2020,3640,14,,,,,,,,,,
19,87,14,57,18,16,12,80,2021,38884,2,,,,,,,,,,
19,87,14,62,18,16,12,80,2021,38884,2,,,,,,,,,,
19,87,14,81,18,16,12,80,2021,38884,2,,,,,,,,,,
19,87,14,57,18,16,12,81,2020,97082,2,,,,,,,,,,
19,87,14,57,18,16,12,81,2021,58326,2,,,,,,,,,,
19,87,14,72,18,16,12,81,2020,97082,2,,,,,,,,,,
19,87,14,72,18,16,12,81,2021,58326,2,,,,,,,,,,
19,87,14,72,18,21,12,329,2019,27130,1,,,,,,,,,,
19,87,15,82,19,14,13,398,2018,9000,6,,,,,,,,,,
19,87,15,82,19,14,13,398,2019,9000,6,,,,,,,,,,
19,87,15,82,19,14,13,398,2020,1980,6,,,,,,,,,,
19,87,14,34,19,21,12,288,2018,333,3,,,,,,,,,,
19,87,14,34,19,21,12,288,2019,333,3,,,,,,,,,,
19,87,14,45,19,21,12,288,2018,567,5,,,,,,,,,,
19,87,14,45,19,21,12,288,2019,567,5,,,,,,,,,,
19,87,14,57,19,21,12,288,2018,567,5,,,,,,,,,,
19,87,14,57,19,21,12,288,2019,567,5,,,,,,,,,,
19,87,14,62,19,21,12,288,2018,234,2,,,,,,,,,,
19,87,14,62,19,21,12,288,2019,234,2,,,,,,,,,,
19,87,14,34,20,13,12,15,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,15,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,15,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,15,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,15,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,30,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,30,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,30,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,30,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,30,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,33,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,33,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,33,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,33,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,33,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,61,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,61,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,61,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,61,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,61,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,81,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,81,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,81,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,81,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,81,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,113,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,113,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,113,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,113,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,113,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,134,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,134,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,134,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,134,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,134,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,11,144,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,11,144,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,11,144,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,11,144,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,11,144,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,201,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,201,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,201,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,201,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,201,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,224,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,224,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,224,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,224,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,224,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,237,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,237,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,237,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,237,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,237,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,247,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,247,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,247,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,247,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,247,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,250,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,250,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,250,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,250,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,250,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,265,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,265,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,265,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,265,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,265,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,274,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,274,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,274,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,274,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,274,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,321,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,321,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,321,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,321,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,321,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,329,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,329,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,329,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,329,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,329,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,375,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,375,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,375,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,375,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,375,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,457,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,457,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,457,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,457,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,457,2020,994,14,,,,,,,,,,
19,87,14,34,20,13,12,536,2020,994,14,,,,,,,,,,
19,87,14,35,20,13,12,536,2020,994,14,,,,,,,,,,
19,87,14,57,20,13,12,536,2020,994,14,,,,,,,,,,
19,87,14,62,20,13,12,536,2020,994,14,,,,,,,,,,
19,87,15,53,20,13,12,536,2020,994,14,,,,,,,,,,
19,87,12,80,20,21,12,601,2021,7570,1,,,,,,,,,,
19,87,12,44,20,22,12,255,2018,0,1,,,,,,,,,,
19,87,12,44,20,22,12,255,2019,12000,1,,,,,,,,,,
19,87,12,44,20,22,12,255,2020,0,1,,,,,,,,,,
19,87,12,44,20,22,12,255,2021,0,2,,,,,,,,,,
19,87,14,62,21,16,13,441,2021,690,1,,,,,,,,,,
19,87,14,32,21,19,13,86,2019,0,1,,,,,,,,,,
19,87,14,32,21,19,13,86,2020,7979,1,,,,,,,,,,
19,87,14,32,21,19,13,86,2021,0,1,,,,,,,,,,
19,87,12,44,21,19,12,601,2021,8640,1,,,,,,,,,,
19,87,10,18,21,21,12,242,2018,40244,1,,,,,,,,,,
19,87,10,18,22,11,13,50,2019,0,1,,,,,,,,,,
19,87,14,30,22,11,13,73,2020,205605,1,,,,,,,,,,
19,87,14,30,22,11,13,73,2021,294395,1,,,,,,,,,,
19,87,14,31,22,11,13,73,2020,205605,1,,,,,,,,,,
19,87,14,31,22,11,13,73,2021,294395,1,,,,,,,,,,
19,87,10,77,22,11,12,207,2019,0,1,,,,,,,,,,
19,87,12,80,22,11,11,495,2019,181654,2,,,,,,,,,,
19,87,12,80,22,11,11,495,2020,272481,2,,,,,,,,,,
19,87,12,80,22,11,11,495,2021,1181069,2,,,,,,,,,,
19,87,14,30,22,11,13,528,2020,205605,1,,,,,,,,,,
19,87,14,30,22,11,13,528,2021,294395,1,,,,,,,,,,
19,87,14,31,22,11,13,528,2020,205605,1,,,,,,,,,,
19,87,14,31,22,11,13,528,2021,294395,1,,,,,,,,,,
19,87,10,77,22,19,12,79,2019,0,1,,,,,,,,,,
19,87,10,77,22,19,12,79,2020,56000,2,,,,,,,,,,
19,87,10,77,22,19,12,79,2021,0,1,,,,,,,,,,
19,87,14,31,22,19,12,158,2020,14500,1,,,,,,,,,,
19,87,12,11,22,19,12,169,2021,0,1,,,,,,,,,,
19,87,14,57,22,19,12,171,2020,0,1,,,,,,,,,,
19,87,14,57,22,19,12,171,2021,0,1,,,,,,,,,,
19,87,14,31,22,19,13,338,2018,0,1,,,,,,,,,,
19,87,14,16,22,19,13,346,2021,0,1,,,,,,,,,,
19,87,14,16,22,19,13,346,2022,0,1,,,,,,,,,,
19,87,11,17,22,19,13,433,2021,20500,1,,,,,,,,,,
19,87,12,44,24,20,12,601,2020,25410,3,,,,,,,,,,
19,87,12,44,24,20,12,601,2021,297819,3,,,,,,,,,,
19,87,12,44,24,20,12,601,2022,0,3,,,,,,,,,,
19,87,14,47,26,12,12,248,2019,699,1,,,,,,,,,,
19,87,14,62,26,13,12,67,2018,21455,1,,,,,,,,,,
19,87,10,29,26,13,12,137,2018,33534,2,,,,,,,,,,
19,87,10,29,26,13,12,137,2019,30066,2,,,,,,,,,,
19,87,10,29,26,13,12,155,2018,33534,2,,,,,,,,,,
19,87,10,29,26,13,12,155,2019,30066,2,,,,,,,,,,
19,87,10,29,26,13,12,224,2018,33534,2,,,,,,,,,,
19,87,10,29,26,13,12,224,2019,30066,2,,,,,,,,,,
19,87,10,29,26,13,12,257,2018,33534,2,,,,,,,,,,
19,87,10,29,26,13,12,257,2019,30066,2,,,,,,,,,,
19,87,14,35,26,13,12,303,2018,0,16,,,,,,,,,,
19,87,14,35,26,13,12,303,2019,0,16,,,,,,,,,,
19,87,14,62,26,13,12,536,2018,18969,3,,,,,,,,,,
19,87,14,62,26,13,12,536,2019,84837,3,,,,,,,,,,
19,87,14,62,26,13,12,536,2020,207222,3,,,,,,,,,,
19,87,14,62,26,13,12,536,2021,0,6,,,,,,,,,,
19,87,14,34,26,14,12,15,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,15,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,15,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,15,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,15,2020,2828,14,,,,,,,,,,
19,87,14,34,26,14,12,30,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,30,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,30,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,30,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,30,2020,2828,14,,,,,,,,,,
19,87,14,34,26,14,12,33,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,33,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,33,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,33,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,33,2020,2828,14,,,,,,,,,,
19,87,14,34,26,14,12,61,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,61,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,61,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,61,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,61,2020,2828,14,,,,,,,,,,
19,87,14,34,26,14,12,81,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,81,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,81,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,81,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,81,2020,2828,14,,,,,,,,,,
19,87,10,29,26,14,12,88,2021,68089,1,,,,,,,,,,
19,87,10,84,26,14,11,100,2020,326261,1,,,,,,,,,,
19,87,10,79,26,14,12,112,2021,122712,2,,,,,,,,,,
19,87,10,79,26,14,12,112,2022,0,2,,,,,,,,,,
19,87,14,34,26,14,12,113,2020,2828,14,,,,,,,,,,
